"","date","full_text","country","participant"
"508",2020-06-11 11:10:08,"#Nigeria - In the long term, it’s critical that Nigeria takes the steps to build resilient, climate-smart, and competitive food systems that will support food security during the pandemic and beyond. 

https://t.co/dFpaeHu5bP 

@miss_abimbola #Covid19FoodFuture","Nigeria","miss_abimbola"
"509",2020-06-11 11:07:36,"#Nigeria - This crisis has exposed existing gaps in the potato value chain as a whole, such as a shortage of certified OFSP seeds, and inadequate storage and processing facilities.

@JohnAgboola_ shared more insights - https://t.co/gZ9mtZZa3O 

@miss_abimbola #Covid19FoodFuture","Nigeria","JohnAgboola_"
"510",2020-06-11 08:19:54,"#SouthAfrica Price changes

Orange juice: There has been a significant change in the price of Orange juice. Orange juice is high in Vitamin C, which is used to fight colds and flu.

1litre  R27 - March, ($1,30cents)
 R45 - May ($2,50 cents)

@ndomfuh_1  #Covid19foodfuture https://t.co/Q8oUJKO4H2","South Africa","ndomfuh_1"
"511",2020-06-11 06:58:01,"In Nigeria, Covid_19 preventive measures are limiting business opportunities for farmers specialized in Orange-Fleshed Sweet Potatoes as shared by @JohnAgboola_ in this article 🔗 https://t.co/fF5pUo2Ibm 
#Covid19FoodFuture @kanyemba_nellie","Nigeria","JohnAgboola_"
"512",2020-06-11 06:57:20,"With a lot of people suddenly taking interest in gardening due to #Covid_19 restrictions, knowing what it takes to make it easier is key. Read more here 🔗 
https://t.co/0fgeXhSJ1q 
#Covid19FoodFuture @kanyemba_nellie","Global","kanyemba_nellie"
"513",2020-06-10 18:49:14,"🌾In addition to the poor returns for their produce &amp; the current risk of contracting #Covid19, #farmers have to deal with #postharvest losses 

🌾https://t.co/jBQb0hDDyr 

#Covid19FoodFuture  @263Farmer @AmandaNamayi","Global","AmandaNamayi"
"514",2020-06-10 18:47:57,"#Africa🌍

🦠#Covid19 is rapidly transforming the lives of #agricultural traders living along porous  border towns along The Gambia &amp; Senegal border

🔗https://t.co/J7nGqPNVEK

#Covid19FoodFuture @IOMGambia  @UNMigration @AmandaNamayi","Senegal","AmandaNamayi"
"515",2020-06-10 18:42:57,"#Africa🌍

🌾#Agriculture plays a role of minimising the threat of #Covid19 on hunger &amp;poverty.
Ironically, the greatest threat is in countries where malnutrition is high despite agricultural production being prominent

📖https://t.co/hAs4RySn6Q

#Covid19FoodFuture @AmandaNamayi","Global","AmandaNamayi"
"516",2020-06-10 18:29:31,"🍏#Kenya What actions are necessary to facilitate food production during and after #Covid19?

🍏They are highlighted in this article: 

👉🏿https://t.co/ivFMOCkAYi

🍏#Covid19FoodFuture @sharonjcheboi","Kenya","sharonjcheboi"
"517",2020-06-10 18:27:39,"📍#Kenya Pesticide use, safety &amp;risk in Kenya is a common topic.The government has successfully campaigned towards use of masks &amp; gloves to combat#Covid19.

📍Same effort is needed for protective clothe use by farmers.

https://t.co/JmrW0OA4ty

#Covid19FoodFuture @sharonjcheboi","Kenya","sharonjcheboi"
"518",2020-06-10 18:24:19,"📍#Kenya Are we doing enough to ensure proper nutrition &amp; that Kenyans can adhere to the nutrition guidelines?

 👉🏿@sharonjcheboi recently wrote on how the our Covid response might be harming
nutrition security. 

📎: https://t.co/ImM99ihnh1

#Covid19FoodFuture @sharonjcheboi","Kenya","sharonjcheboi"
"519",2020-06-10 18:20:36,"📍What are the possible impacts of #Covid19 on Nutrition, Health and our Food Systems? 

📍This video discussionhighlights a few possible impacts. 

📍https://t.co/q4mlKg8RKV

#Covid19FoodFuture @sharonjcheboi","Global","sharonjcheboi"
"520",2020-06-10 17:43:50,"#Covid19 au #Benin - la campagne agricole 2020-2021 est fortement bouleversée par les effets de la crise du corona virus. Il est urgent de développer les capacités de résilience des producteurs et populations rurales. https://t.co/C31IjLAxYl @josherbert25
#covid19foodfuture https://t.co/JkWiguSpP0","Benin","josherbert25"
"521",2020-06-10 17:04:49,"#SOUTHAFRICA The Johannesburg City Centre:Informal trading in agriculture produce is starting to be more operative. How do consumers and agripreneurs create a safe market environment with measures such as social distancing to ensure safe food trading #Covid19foodfuture @ndomfuh_1 https://t.co/YQq2YAbTva","South Africa","ndomfuh_1"
"522",2020-06-10 16:59:51,"AFRICA – Agribusiness is more than food production &amp; so, the Covid-19 impact also spread beyond food production to food security, market, food supply chains, jobs &amp; livelihood of farmers. A holistic approach is needed to transform the food systems
#Covid19FoodFuture @JohnAgboola_ https://t.co/vczNmKThBb","Global","JohnAgboola_"
"523",2020-06-10 16:57:47,"AFRICA – It is a known fact that healthy food gives nutrients that boost the immune system to fight diseases and thus, more than ever before, it is important to sustainably produce food that is healthy and fit for consumption #Covid19FoodFuture @JohnAgboola_

📷Global Health News https://t.co/EGi5MKLgaO","Global","JohnAgboola_"
"524",2020-06-10 16:55:55,"AFRICA – There are opportunities in every crisis. While the COVID-19 pandemic presents many challenges, it also creates opportunities for farmers across the globe to take advantage of digital technologies for agriculture. #Covid19FoodFuture @JohnAgboola_

📷;- @CGIAR_Data https://t.co/vM7fD04otq","Global","JohnAgboola_"
"525",2020-06-10 12:35:54,"“Digitalisation is already being used to secure basic supplies essential for farm operations activities in SSA”

Read the article about how digital agriculture &amp; coronavirus - Sabdiyo Dido Bashuna &amp; Benjamin Addom.
Source - https://t.co/H6vHvEz0Gb
#Covid19FoodFuture @YaredTesema1 https://t.co/UFJc4AYe2M","Global","YaredTesema1"
"526",2020-06-10 12:33:13,"#Africa - In the Midst of #Covid-19 there has been food shortage across the world. Here is an insight from some countries in Africa in an article written by Libby George.
Source - https://t.co/AA59sh5c4L
#Covid19FoodFuture @YaredTesema1 https://t.co/HT7Y5WXxkL","Global","YaredTesema1"
"527",2020-06-10 12:03:21,"La crise du #Covid19 - #Benin : quels impacts et risques pour la sécurité alimentaire de certains élèves ? cet article de @BanoutoBenin montre quelques disparités.
A lire ici : https://t.co/f1V6AMRtVn @josherbert25 #covid19foodfuture @gouvbenin 
#wasexo https://t.co/bTyBXJuGXE","Benin","josherbert25"
"528",2020-06-10 10:28:05,"#World - the @WorldBank is working with governments to closely monitor domestic food and agricultural supply chains and ensure that food systems continue to function despite COVID-19 challenges.

 https://t.co/spMTtEYiGz   

@miss_abimbola #Covid19FoodFuture","Global","miss_abimbola"
"529",2020-06-10 10:24:32,"#Nigeria - Farmers and food producers face large losses on perishable and nutritious food as buyers have become limited and traders stop engaging with farmers. 

@JohnAgboola_ shared a case study on Mango here –  https://t.co/FCchVVaxYt 

@miss_abimbola #Covid19FoodFuture","Nigeria","JohnAgboola_"
"530",2020-06-10 10:23:55,"En raison de la crise sanitaire liée au Covid-19, bon nombre de populations à #Madagascar se tournent davantage vers les aliments sains issus de l’agriculture naturelle. Afin de renforcer leur système immunitaire. 
👉https://t.co/nK6h2ZYDjh 

#Covid19FoodFuture @Maya_disraeli","Madagascar","mayadisraeli"
"531",2020-06-10 10:23:30,"#Nigeria - Labor shortages due to morbidity, movement restrictions, social distancing rules are starting to impact producers, processors, traders and trucking/logistics companies in food supply chains. 

@miss_abimbola #Covid19FoodFuture https://t.co/XPnWX5TUeC","Nigeria","miss_abimbola"
"532",2020-06-10 10:22:16,"🇲🇬“Depuis mars, nous ne générons plus aucun bénéfice et nous vendons à perte nos produits. Nous sommes obligés de saler et sécher environ la moitié de nos poissons” déplore Amedy, pêcheur traditionnel Baie d’Ambaro. 👉https://t.co/zV02wlHRE4 

#Covid19FoodFuture @Maya_disraeli","Global","mayadisraeli"
"533",2020-06-10 10:21:49,"#World - The @WorldBank has joined other organizations in calling for collective action to keep food trade flowing between countries. @miss_abimbola #Covid19FoodFuture

 https://t.co/spMTtEYiGz","Global","miss_abimbola"
"534",2020-06-10 10:10:00,"3. South Africa boosts processed meat rules: 🍗🥩

@ndomfuh_1 #Covid19foodfuture 

Read here: 
https://t.co/rcJEnFnLLz › s...
South Africa boosts processed meat rules to avoid Listeria ... - Food Safety News","South Africa","ndomfuh_1"
"535",2020-06-10 10:04:27,"2. The minister of finance Mr Tito Mboweni, announced that Local spaza shops owned by local and foreign internationals will now be required to have relevant business documentation. This will insure the ease in following food safety rules and requirements. https://t.co/ljVIRZG6T6","Global","Other"
"536",2020-06-10 10:01:30,"1.The number of food safety certificates obtained on the last 10 years have doubled. This means that more and more food establishments are subscribing to what the food laws deems food safe. These results are by Food Focus https://t.co/37Aofjee5f","Global","Other"
"537",2020-06-10 09:59:22,"#SOUTHAFRICA WorldFoodSafetyDay. As the world celebrated world Food safety. Here are the ways South Africa has progressed to ensure that food we consume is safe: 🥝🍯

@ndomfuh_1 #Covid19foodfuture 

Thread: https://t.co/mp24MpgnXg","South Africa","ndomfuh_1"
"538",2020-06-10 03:24:18,"#MADAGASCAR – Le secteur #pêche nourrit de nombreuses familles &amp; assure les revenus des plus de 1⃣0⃣0⃣ 0⃣0⃣0⃣ petits pêcheurs. Depuis le confinement liés au #Covid19, le quotidien de ces pêcheurs s’est dégradé 🐟🐟🐟

📌https://t.co/0WaprtFerI

#Covid19FoodFuture @MalalaOnisoa🇲🇬","Madagascar","MalalaOnisoa"
"539",2020-06-10 03:19:28,"#Afrique - #Covid19; L’urgence est actuellement de produire les aliments, de sensibiliser les populations et de permettre aux agriculteurs de survivre. @agridigitale1

👉https://t.co/PNtN4tJW7v

#Covid19FoodFuture #PetitsProducteurs @MalalaOnisoa🇲🇬
📷 Agridigitale | FIDA https://t.co/IbZ6xyogAb","Global","MalalaOnisoa"
"540",2020-06-09 19:05:05,"NIGERIA – Covid-19 response requires actions from all stakeholders. In Lagos Nigeria, Poultry Association of Nigeria (PAN), Lagos State Chapter, Epe Zone, has donated about 45,000 eggs to the Lagos State Government.
🔗 https://t.co/Kt7ek4kwKQ #Covid19FoodFuture @JohnAgboola_ https://t.co/IuCynlWNIp","Nigeria","JohnAgboola_"
"541",2020-06-09 19:03:34,"NIGERIA – Voices from the pandemic: Amidst the Covid-19 lockdown, Piggery farmers in Lagos state are counting costs after an outbreak of the Africa swine fever killed about 145,000 pigs - Call to Action 2/2 https://t.co/VogN7EjKMM #Covid19FoodFuture @JohnAgboola_

📷BusinessDay https://t.co/9PjEbOZJOG","Nigeria","JohnAgboola_"
"542",2020-06-09 18:54:17,"NIGERIA – Voices from the pandemic: During the lockdown period, farmers in Rivers and Adamawa states are recounting losses as food crops perished in the farms and eaten up by pests and rodents - Call to Action 1/2. https://t.co/hynazQBlPQ #Covid19FoodFuture @JohnAgboola_ https://t.co/40RAhOgmwS","Nigeria","JohnAgboola_"
"543",2020-06-09 18:49:00,"L’Afrique de l’ouest menacée de famine : @ecowas_cedeao. #Covid19 - le département de l’Agriculture fait des propositions de mesures pour assurer la sécurité alimentaire.
En savoir + https://t.co/BpQx7Nu18s
@wasexo #wasexo @gouvbenin @pnudbenin @josherbert25
#covid19foodfuture https://t.co/7t4lrgXU7q","Benin","josherbert25"
"544",2020-06-09 18:40:56,"#SOUTHAFRICA South Africa's trade surplus expands 16% in the quarter of 2020 amid Covid19 #Covid19foodfuture @ndomfuh_1 

Read here: https://t.co/W1dij6aksR","South Africa","ndomfuh_1"
"545",2020-06-09 18:00:43,"#Kenya  

📌A recent survey by InfoTrack indicated that 45% of Kenyans wanted more focus to beput on food security.

📌47% suggested Covid-19 as their biggest concern.

📌https://t.co/CRs3iEhTOP

#Covid19FoodFuture @sharonjcheboi https://t.co/n76G8MRLiT","Kenya","sharonjcheboi"
"546",2020-06-09 17:54:01,"#Africa - #Uganda, #Covid19 highlights the importance of #Farmer’s association. @IITA_CGIAR | @BrigitteUwimana. Read more here 👇👇

📌https://t.co/MVFh5hQeJG

#Covid19FoodFuture @MalalaOnisoa🇲🇬","Global","MalalaOnisoa"
"547",2020-06-09 17:51:10,"#MADAGASCAR – Huits zones d’émergence agricole sont identifiées au niveau national pour developper l’huile essentielle d’après Economic Development Board of Madagascar #EDBM

👉https://t.co/1bz8npD3Hz

#Covid19FoodFuture @MalalaOnisoa🇲🇬
📷Agir avec Madagascar https://t.co/4vUhU5zY1a","Madagascar","MalalaOnisoa"
"548",2020-06-09 15:52:49,"#KENYA- Before #COVID19, most citrus fruits sold in the country were imported from Tanzania. With the prevailing border restrictions, some local farmers have experienced an unexpected boom in sales: https://t.co/mXXpW1GQRO #Covid19FoodFuture @olareeh https://t.co/Ul2sui2urd","Kenya","olareeh"
"549",2020-06-09 15:51:09,"#KENYA- A study by Tifa Research focusing on low income earners in Nairobi shows that 45% of respondents earn less than the minimum wage. Cash transfer initiatives could help such individuals to access food &amp; other essentials: https://t.co/nghsXk750C #Covid19FoodFuture @olareeh https://t.co/iyQ6DjkmzX","Kenya","olareeh"
"550",2020-06-09 15:48:20,"#KENYA- In a recent survey carried out on 1200 respondents, Infotrak has concluded that the biggest concern Kenyans have after the #COVID19 outbreak is food security- which is a factor of rising unemployment: https://t.co/VKxfZQCwMP #Covid19FoodFuture @olareeh https://t.co/T9bdjzI7oc","Kenya","olareeh"
"551",2020-06-09 15:46:50,"#KENYA- Treasury proposes to cut the excise duty on sorghum, millet and cassava. This has attracted opposition from farmers who argue that it will destabilize sales further even as they seek to recover from #COVID19 disruptions: https://t.co/MtvF5KNBOk #Covid19FoodFuture @olareeh https://t.co/myZsiFxFXv","Kenya","olareeh"
"552",2020-06-09 15:45:56,"#KENYA- With global travel restrictions due to #COVID19, Kenya’s tourism sector has been severely disrupted. A tourism operator has stepped in by providing food for up to 5,000 people who have lost incomes: https://t.co/ON3hFOICnE #Covid19FoodFuture @olareeh https://t.co/X9vkgcshV2","Kenya","olareeh"
"553",2020-06-09 15:44:57,"#KENYA- The food crisis brought about by #COVID19 exposed how vulnerable Kenya is to food shocks as maize reserves are empty. The government has once again turned its attention to the controversial Galana-Kulalu maize project: https://t.co/X2sdbKqrob #Covid19FoodFuture @olareeh https://t.co/RhWEupsE1p","Kenya","olareeh"
"554",2020-06-09 15:42:31,"#KENYA- Beyond sanitation, water scarcity in Nairobi is a food security issue especially with #COVID19 in town. The Ministry of Water is solving the problem through a water project that will benefit up to 400,000 city residents: https://t.co/FNWyenPsZt #Covid19FoodFuture @olareeh https://t.co/SW8UEMN6mW","Kenya","olareeh"
"555",2020-06-09 15:41:16,"#KENYA- Farmers who are registered members of the Fairtrade Africa Network have received a KES 70.5 #COVID19 support fund which will finance “protective equipment, wage payments, food purchases, &amp; business continuity costs”: https://t.co/9ShXu2bSmC #Covid19FoodFuture @olareeh https://t.co/9ApVWYl5Lt","Kenya","olareeh"
"556",2020-06-09 15:40:12,"#KENYA- When the first cases of #COVID19 were reported, the Young Men’s Christian Association (YMCA) was forced to release some of its staff. Recently, it has suppoeted them through food donations worth KES 200,000: https://t.co/kPmcFgPXZ8 #Covid19FoodFuture @olareeh https://t.co/kbOFFYQtzg","Kenya","olareeh"
"557",2020-06-09 15:39:16,"#KENYA- In an effort to lower the cost of production despite disruption by #COVID19, the ministry of agriculture has mandated the Kenya National Trading Corporation to sell inputs at subsidized rates: https://t.co/Y4Zu9rIxCX #Covid19FoodFuture @olareeh https://t.co/lgyfANzJe8","Kenya","olareeh"
"558",2020-06-09 15:37:05,"#KENYA- Capwell Industries, a major food processor, has been making food donations to households affected by #COVID19 #Covid19FoodFuture. The latest beneficiaries are in Murang’a County where 550 bales of maize flour have been donted: https://t.co/DoWJ0HAO2y @olareeh https://t.co/h1Izj7CDxi","Kenya","olareeh"
"559",2020-06-09 15:35:49,"#KENYA- Since its launch at the start of April, redemption of Bonga Points for food has been a lifeline for vulnerable households affected by #COVID19. To date, more than KES 300m has been redeemed: https://t.co/BRhvYusVpK #Covid19FoodFuture @olareeh https://t.co/wciRnZSIPy","Kenya","olareeh"
"560",2020-06-09 15:34:35,"#KENYA- Fragmentation in families often leads to single parenthood, in which case women are often the primary caregivers. Some single parents in Makueni County are struggling to provide for their children due to #COVID19: https://t.co/oZfGAyGVRZ #Covid19FoodFuture @olareeh https://t.co/27lN1rf8ZP","Kenya","olareeh"
"561",2020-06-09 15:32:20,"#KENYA- In Migori County, residents have accused some government officials of misappropriating food donations meant for vulnerable households affected by #COVID19: https://t.co/JbgUMAoFkz  #Covid19FoodFuture @olareeh https://t.co/IDFq9ZN3wh","Kenya","olareeh"
"562",2020-06-09 15:29:26,"#KENYA- In a recent survey, the Kenya National Bureau of Statistics reported a KES 39 Billion drop in the value of exports due to #COVID19. Food &amp; beverage firms, which account for 59% of exports, have been the worst hit: https://t.co/ZjE1L7ChJE #Covid19FoodFuture @olareeh https://t.co/UCusMOVgCh","Kenya","olareeh"
"563",2020-06-09 15:26:21,"#KENYA- Slum dwellers are among the most affected by #COVID19 as many have lost their jobs. Nestle has donated close to KES 18m to the Kenya Red Cross which will be used for food donations &amp; cash transfers: https://t.co/j4q9Rx0zk3 #Covid19FoodFuture @olareeh https://t.co/uQqjvK2t7u","Kenya","olareeh"
"564",2020-06-09 15:25:05,"#KENYA-The County Government of Machakos is set to start distributing food and protective equipment in a bid to combat #COVID19. Food donations include 550 bales of maize flour worth KES 780,000: https://t.co/NS00DsvI3p  #Covid19FoodFuture @olareeh https://t.co/LmSCjgKqhi","Kenya","olareeh"
"565",2020-06-09 15:23:52,"#KENYA- The Rotary Club has been conducting charitable activities for decades. It is currently providing food relief to more than 30,000 beneficiaries across the country whose access to food has been disrupted by #COVID19: https://t.co/hMauT7ji38 #Covid19FoodFuture @olareeh https://t.co/8K6FAg03pE","Kenya","olareeh"
"566",2020-06-09 15:21:42,"#KENYA- With the heavy downpour that had been limiting spraying operations on its way out, @FAOKenya has stepped up efforts to contain destructive desert locusts. Spraying is ongoing in Turkana County, which is the epicenter: https://t.co/pYpHGMRqVM #Covid19FoodFuture @olareeh https://t.co/aqUYytqp5Y","Kenya","olareeh"
"567",2020-06-09 15:20:29,"#KENYA- 7th June was the World Food Safety Day. Despite #COVID19 disrupting food systems, safety remains a key priority. This post highlights some of the ongoing food safety initiatives: https://t.co/BmJNvcXctu #Covid19FoodFuture @olareeh https://t.co/928lTT99J6","Kenya","olareeh"
"568",2020-06-09 15:18:58,"Au #Benin, les mesures visant à contenir la propagation du #Covid19 ont eu un impact négatif sur la distribution des aliments.
https://t.co/PAr05yTGu6
@fesbenin @josherbert25 #covid19foodfuture #wasexo https://t.co/b2FXIAy5J2","Benin","josherbert25"
"569",2020-06-09 15:04:35,"🇲🇬Le ministère de l'industrie et du commerce a mis en place un système de traitement en temps réel des doléances et requêtes au niveau des 22 régions afin de stabiliser le prix des PPN face à la crise sanitaire. 
👉https://t.co/iMx5bUmv6l 

#Covid19FoodFuture @Maya_disraeli","Global","mayadisraeli"
"570",2020-06-09 15:02:55,"La crise sanitaire du #Covid19 n'impacte pas la filière tabac à #Madagascar.Les plantations de tabac à Soavinandriana et Mampikony continuent leurs activités sans problèmes face au confinement.Cette filière fait vivre plus de 200000 personnes.

#Covid19FoodFuture @Maya_disraeli https://t.co/R5u53EFBtg","Madagascar","mayadisraeli"
"571",2020-06-09 12:26:29,"Check out an interesting article by @YaredTesema1 on how urban farmers are driving food market innovations in Addis Ababa, Ethiopia  here🔗https://t.co/RvO5snKpDI 
#Covid19FoodFuture @kanyemba_nellie","Ethiopia","kanyemba_nellie"
"572",2020-06-09 12:25:46,"Read @AmandaNamayi thoughts on the possibility that #Covid_19 presents for African scientists to save the world here🔗 https://t.co/zozrIcZnjY 
#Covid19FoodFuture @kanyemba_nellie","Global","AmandaNamayi"
"573",2020-06-09 12:24:42,"Recently, the global world celebrated the World Environmental day, take a look at this article reflecting on how to tackle #Covid_19 and the role of nature in human health and resilience.
 🔗https://t.co/TUE2Y2JK0V 
#Covid19FoodFuture @kanyemba_nellie","Global","kanyemba_nellie"
"574",2020-06-09 11:19:59,"🇨🇩RDC – Alors que les importations des denrées alimentaires manufacturées semblent être hypothéquées à cause du #Covid_19, la promotion des unités de transformation locale s’avère nécessaire dans le maintien des systèmes alimentaires.  @EMvuenga #Covid19FoodFuture #Foodsystems https://t.co/Uw9A0EgOzZ","DRC","EMvuenga"
"575",2020-06-09 11:12:47,"🇨🇩RDC- En cette période de récolte, le gouvernement provincial du #Haut_Katanga attend 210.000 sacs de maïs 🌽produits par les producteurs locaux en vue d’alimenter les grandes agglomérations. https://t.co/eXyUaKj3Di  @EMvuenga #Covid19FoodFuture #Smallholders.","DRC","EMvuenga"
"576",2020-06-09 11:09:28,"RDC- Le plan national de relance agricole devrait mettre les petits producteurs au centre des maillons des chaînes de valeur agricole dans l’optique de booster la compétitivité locale. @EMvuenga #Covid19FoodFuture #Smallholders. https://t.co/69esElGa2N","DRC","EMvuenga"
"577",2020-06-09 11:05:07,"RDC: Pour pallier à  l’insécurité alimentaire générée en partie par le #Covid_19,  le ministre national de l’agriculture pense disponibiliser 33 000 hectares via les sociétés qui dépendent de son ministère. https://t.co/cUdCiDeUx1 @EMvuenga #Covid19FoodFuture","DRC","EMvuenga"
"578",2020-06-09 11:04:24,"WORLD- Face à la crise alimentaire due au #Covid19 dans les pays du Sud, il est nécessaire d’aider ces derniers à y faire face à court terme, mais aussi à refonder à moyen terme les politiques des systèmes alimentaires. https://t.co/5XK42q17mz  @EMvuenga #Covid19FoodFuture","Global","EMvuenga"
"579",2020-06-09 10:56:10,"RDC : Le plan national de relance agricole nécessite 4,4 milliards $ pour booster les systèmes alimentaires en cette période de crise de  #Covid_19, note le ministre national de l’agriculture. 
👉 https://t.co/TL51gmvRuc @EMvuenga #Covid19FoodFuture #Foodsystems","DRC","EMvuenga"
"580",2020-06-09 08:59:43,"#Africa - As the coronavirus crisis unfolds, disruptions in domestic food supply chains and other shocks affecting food production, and loss of incomes are creating strong food security risks in many countries.

@miss_abimbola #Covid19FoodFuture https://t.co/spMTtEYiGz https://t.co/Sd7YMeTIYw","Global","miss_abimbola"
"581",2020-06-09 08:53:45,"As one of the key indicators of a healthy environment, biodiversity plays an important role in sustaining food systems.

To tackle Covid-19, we must acknowledge the role of nature in human health and resilience. 📍https://t.co/EM0gD1tOpW 

@miss_abimbola #Covid19FoodFuture","Global","miss_abimbola"
"582",2020-06-09 08:52:43,"Urban farming is taking a new dimension post covid-19 in Ethipoia.

Read @YaredTesema latest article on how urban farmers drive new innovation in Addis Abeba here - https://t.co/loSWMdCtkx 

@miss_abimbola #Covid19FoodFuture","Global","miss_abimbola"
"583",2020-06-09 08:05:39,"“The World Food Program reports that up to 70% of the urban poor it has surveyed eat less or no food.” @olareeh 
For more https://t.co/pyWvpspdFd 

Also, check out other related articles on - https://t.co/7Wyj3YLssK 
#Covid19FoodFuture @YaredTesema1 https://t.co/OaLLCGJpzk","Global","olareeh"
"584",2020-06-08 22:52:58,"Selon les rapports nationaux et les données recueillies auprès des pays membres régionaux, la volatilité des prix des denrées alimentaires de base s’est aggravée en raison de la pandémie de #Covid19.
#Covid19FoodFuture @yadeyacine https://t.co/1uYpD7mj9X","Global","YadeYacine"
"585",2020-06-08 18:58:52,"NIGERIA – Following the lockdown from the Nigerian government, extension service providers are gradually getting back to the training of farmers with strict adherence to the Covid-19 safety measures. https://t.co/DHG2m1ihSQ #Covid19FoodFuture @JohnAgboola_

📷- @ACAI_IITA https://t.co/KgQsro3HOs","Nigeria","JohnAgboola_"
"586",2020-06-08 18:54:08,"NIGERIA – To keep the food security and food production afloat amidst the Covid-19 pandemic, farmers are requesting the release of seeds such as PBR Cowpea as means to meet up with the planting season. https://t.co/kZHXwsSmA0 #Covid19FoodFuture @JohnAgboola_

📷- Genetic Literacy https://t.co/YX3TZmRCuA","Nigeria","JohnAgboola_"
"587",2020-06-08 18:52:12,"NIGERIA – Due to the Covid-19 pandemic, the release of Nigeria’s first genetically modified (GM) food crop, Pod Borer Resistant (PBR), cowpea approved by the Federal Government for commercial release is experiencing a delay https://t.co/kZHXwsSmA0 #Covid19FoodFuture @JohnAgboola_ https://t.co/bOHPMO5FWF","Nigeria","JohnAgboola_"
"588",2020-06-08 18:17:12,"#Covid19 au #Benin : comment batir une riposte sur la sécurité alimentaire ?
La sécurité alimentaire et nutritionnelle doit être au cœur des priorités.
Pour en savoir plus :
https://t.co/Nr63wWRuXo
@lanationbenin @josherbert25 #covid19foodfuture https://t.co/wWcid3sa7k","Benin","josherbert25"
"589",2020-06-08 18:10:02,"In addition to the poor returns for their produce &amp; the current risk of contracting #Covid19, #farmers have to deal with #postharvest losses:

📖https://t.co/jBQb0hDDyr

#Covid19FoodFuture  @263Farmer @AmandaNamayi","Global","AmandaNamayi"
"590",2020-06-08 18:08:28,"#Africa🌍

#Covid19 is rapidly transforming the lives of #agricultural traders living along porous  border towns along The Gambia &amp; Senegal border

📖 https://t.co/J7nGqPNVEK

#Covid19FoodFuture @IOMGambia @UNMigration @AmandaNamayi","Senegal","AmandaNamayi"
"591",2020-06-08 18:06:55,"#Africa🌍
#Agriculture plays a big role of minimising the multiplier threat of #Covid19 on hunger&amp;poverty.
Ironically, the worst threat is in countries where malnutrition is high in spite of agric production being high too
https://t.co/hAs4RySn6Q 
#Covid19FoodFuture @AmandaNamayi","Global","AmandaNamayi"
"592",2020-06-08 16:55:59,"Le gouvernement Malien accorde un appui exceptionnel de plus de 35 milliards de CFA pour subventionner l’engrais, faire face à la baisse des prix sur le marché international et les difficultés dues à la pandémie #Covid19
#Covid19FoodFuture @yadeyacine https://t.co/a8KO9rQmch","Global","YadeYacine"
"593",2020-06-08 16:52:29,"With the connection that is there between climate change and agriculture, what can the climate change stricken communities learn from the Covid-19 crisis? Learn more here 
https://t.co/30kMksqkDd  
#Covid19FoodFuture @kanyemba_nellie","Global","kanyemba_nellie"
"594",2020-06-08 16:51:24,"65+ individuals and organisations including representatives of millions of farmers &amp; veterinarians have signed an open letter outlining how animal agriculture can support the global #Covid19 response. Read it here⬇️
https://t.co/c2CbWxgJiw 
#Covid19FoodFuture @kanyemba_nellie","Global","kanyemba_nellie"
"595",2020-06-08 16:43:27,"#Kenya 

📌Some food prices eg maize, wheat, sugar have gone down while others onions, rice,milk have gone down post #Covid19.

📌#Covid19FoodFuture @sharonjcheboi https://t.co/AewJbvD33t","Kenya","sharonjcheboi"
"596",2020-06-08 16:37:51,"📌Adoption of developing technologies such as digital marketing is necessary to ensure marketsstill continue to function.

📌Such platforms are highlighted in the article below: https://t.co/GzM7UeOyu9

#Covid19FoodFuture @sharonjcheboi","Global","sharonjcheboi"
"597",2020-06-08 16:35:47,"📌#Kenya COVID-19 is a nutrition crisis too — we need a multisystems response.

👉🏿This articlebreaks down how sectors can work together to fill the disconnect between health and nutrition.

📌https://t.co/OG06Pr1aWp

#Covid19FoodFuture @sharonjcheboi","Kenya","sharonjcheboi"
"598",2020-06-08 16:31:15,"#Kenya 

🌾How can we utilise past success to prevent a COVID-19-related food crisis, andespecially under nutrition while dealing with nutrition security?

 👉🏿https://t.co/4UN8ffNOFH

👉🏿 #Covid19FoodFuture @sharonjcheboi","Kenya","sharonjcheboi"
"599",2020-06-08 16:24:26,"#Nigeria - Mama Put is the foundation of the fast-food industry, and without palliatives to buffer the impact of her absence, the agribusiness sector will suffer even more. 

@miss_abimbola #Covid19FoodFuture  https://t.co/i5i2zT38yK","Nigeria","miss_abimbola"
"600",2020-06-08 16:23:47,"#Nigeria - Suppliers are selling even less. When food prices rise, purchasing power is reduced. With more food left in the store, the likelihood of wastage increases. @miss_abimbola #Covid19FoodFuture  https://t.co/i5i2zT38yK","Nigeria","miss_abimbola"
"601",2020-06-08 16:22:08,"#Nigeria - Farmers feel her absence through the increased losses caused by damaged produce, and reduced opportunities to plant and sell high-value commodities, especially fruits and vegetables. 

@miss_abimbola #Covid19FoodFuture  https://t.co/i5i2zT38yK","Nigeria","miss_abimbola"
"602",2020-06-08 16:03:33,"#Nigeria - Mama Put is a core part of Nigeria’s food industry- hospitality and agricultural sectors. She is connected to farmers, food suppliers, and consumers.

 Read how Covid-19 is changing local food systems  @miss_abimbola #Covid19FoodFuture  https://t.co/i5i2zT38yK #Thread","Nigeria","miss_abimbola"
