"","date","full_text","country","participant"
"179",2020-06-13 16:29:47,"(1/2) MARCHÉ DU RIZ - Selon @USDA, augmenter les superficies rizicoles ne permettra pas au #Burkina, la #Guinée, le #Mali et le #Sénégal de stopper la hausse d'importation du riz lors de la campagne 2020/2021.  https://t.co/WpyNwjXwxf 
@CommodAfrica @EdoSango #Covid19FoodFuture","Burkina Faso","ed_sango"
"180",2020-06-13 14:51:27,"#Covid19 au #Benin : @gouvbenin a pris une série de mesures sociales pour soutenir les populations et les entreprises affectées financièrement, du fait du #coronavirus
74 milliards de FCFA pour soutenir les béninois.
https://t.co/yxptudBd63
@josherbert25
#covid19foodfuture https://t.co/Ef88DWwuhl","Benin","josherbert25"
"181",2020-06-12 19:52:19,"#Covid19 au #Benin :  @gouvbenin a pris une série de mesures sociales pour soutenir les populations et les entreprises affectées financièrement, du fait du #coronavirus
74 milliards de FCFA pour soutenir les béninois.
https://t.co/yxptudBd63
@josherbert25
#covid19foodfuture https://t.co/goTJT8ZgOm","Benin","josherbert25"
"182",2020-06-12 19:20:58,"Le secteur agricole payera certainement un lourd tribut à cette crise de #Covid19. Cela pourrait conduire à un changement des pratiques de production agricole, comme l’exige la nécessaire distanciation sociale.
https://t.co/UhPPZo4G1c
#Covid19FoodFuture @yadeyacine","Global","YadeYacine"
"183",2020-06-12 14:45:04,"Les évaluations menées par la FAO indiquent clairement que la pandémie du COVID-19 et ses impacts contribuent à augmenter les souffrances liées à la faim dans les pays déjà vulnérables en insécurité alimentaire. 
👉https://t.co/M3DJxN93y4 

#Covid19FoodFuture @Maya_disraeli
📷FAO https://t.co/33gBCZFwmS","Global","mayadisraeli"
"184",2020-06-12 14:42:06,"Les éleveurs malgaches ont rencontré de nombreuses difficultés liées à la production et à la commercialisation de leurs produits suite aux mesures restrictives de l’état d’urgence sanitaire à #Madagascar 
👉https://t.co/oo7UAk01Yo
#Covid19FoodFuture @Maya_disraeli","Madagascar","mayadisraeli"
"185",2020-06-12 11:56:05,"#Africa 🌍 – In the face of #Covid19, we must invest in more #Resilient Food Systems. 🌾🍍🌽🌾@Agrilinks | Kindra Hlavorson | @TechnoServe

📍https://t.co/A6lk3zE5V8

#Covid19FoodFuture #Resilience @MalalaOnisoa 🇲🇬
📷 Techno Serve | Agrilinks https://t.co/snNFTGINH4","Global","MalalaOnisoa"
"186",2020-06-12 11:44:08,"#Covid19 impacts on #FoodSecurity : An opportunity to address old problems? Covid19 response also creates an opportuniT to rethink porosities within countries social policies @Cambridge_Uni | Daniella Salazar Herrera

📌https://t.co/hYNuj5NJGP

 #Covid19FoodFuture @MalalaOnisoa🇲🇬 https://t.co/bUBY6Hsj4U","Global","MalalaOnisoa"
"187",2020-06-12 11:24:41,"#MADAGASCAR – DIARAIKY du district de Fenerive-Est est une #coopérative agricole appuyée par #PROSPERER. Avec l’appui du @FIDA &amp; #MAEP, un 2ème hangar en #Bambou est construite pour la collecte de #Litchi

👉https://t.co/QvgMjcBIoM

#Covid19FoodFuture @MalalaOnisoa🇲🇬
📷Prosperer https://t.co/StiavqZiic","Madagascar","MalalaOnisoa"
"188",2020-06-12 10:11:54,"#Covid19 au #Bénin : la sécurité alimentaire en période de confinement.” de @josherbert25
https://t.co/Ku046WSX30 
Comment faire face aux besoins alimentaires quand on est appelé à rester chez soi ?
#Covid19FoodFuture https://t.co/tQLFFekvks","Global","josherbert25"
"189",2020-06-12 09:31:31,"Dans ce contexte d’incertitude de la pandémie de #Covid19,l’adéquation entre l’offre et la demande devient un problème majeur, principalement en raison des goulots d’étranglement logistiques résultant des blocages et des restrictions de mouvements.
#Covid19FoodFuture @yadeyacine https://t.co/gdX59jFKhs","Global","YadeYacine"
"190",2020-06-11 17:04:25,"🇲🇬Le kilo du black eyes dans la région d’Ambato boeny a chuté de 7000 Ar (1,75 Euro) à 1500 Ar (0,375 euro). En effet, certains collecteurs profitent de la situation de crise sanitaire. 👉https://t.co/Kn21HfzTJR 

#Covid19FoodFuture @Maya_disraeli

📷Wholesale spice Madagascar https://t.co/maKMAWJEPX","Madagascar","mayadisraeli"
"191",2020-06-11 17:01:26,"Les récoltes de black eyes dans la région d’Ambato Boeny sont en baisse puisque le prix des semences sont en hausse à cause des difficultés à approvisionner la région en raison du Covid19. https://t.co/Kn21HfzTJR 

#Covid19FoodFuture @Maya_disraeli https://t.co/DB1JxfTtOL","Global","mayadisraeli"
"192",2020-06-11 16:20:10,"Innovators must take heed of key lessons that this pandemic is teaching us about the fragility of our #FoodSystem. #Covid19 is a boon for plant-based protein companies. @ChristineRGould | @SayedAzamAli. See more 👇👇

📌https://t.co/FEClNKEoiN

#Covid19FoodFuture @MalalaOnisoa🇲🇬","Global","MalalaOnisoa"
"193",2020-06-11 16:12:57,"#MADAGASCAR – 42 pêcheurs du district d’Ambilobe ont bénéficié d’une formation sur la #pisciculture en eau douce. Cette formation financée par @Swiofish vise à améliorer le niveau de vie des #pêcheur

📍 https://t.co/5iJD9Nl0yT

#Covid19FoodFuture #Tilapia @MalalaOnisoa🇲🇬
📷MAEP https://t.co/PVgnkz2Ut7","Madagascar","MalalaOnisoa"
"194",2020-06-11 16:06:38,"#Africa – Why #AfricanWomen in #Agriculture face the greatest double burden of #Covid19 and #FoodInsecurity. @forbesafrica | @SabdiyoDido Bashuna | @CTAflash Read more here👇

📌https://t.co/Dvs0muebOV

#Covid19FoodFuture @MalalaOnisoa🇲🇬","Global","MalalaOnisoa"
"195",2020-06-11 12:48:49,"#Covid_19 en RDC : nécessité de réorienter en urgence des fonds conséquents vers l’agriculture. https://t.co/qS7MkeJx3z @EMvuenga #Covid19FoodFuture #FoodSystems","DRC","EMvuenga"
"196",2020-06-11 12:48:04,"RDC : Le gouvernement envisage de relancer l’économie locale en se tournant vers l’agriculture, la pêche et l’élevage.  https://t.co/fJlDxm1pn6   @EMvuenga #Covid19FoodFuture","DRC","EMvuenga"
"197",2020-06-11 11:36:59,"A travers le Ministère de l'agriculture @gouvbenin prend des mesures adéquates pour soutenir les petits producteurs très touchés par la crise du #covid19.
@josherbert25 #Covid19FoodFuture https://t.co/Hrr18pdrKd","Benin","josherbert25"
"198",2020-06-11 11:35:01,"A travers le Ministère de l'agriculture @gouvbenin prend des mesures adéquates pour soutenir les petits producteurs très touchés par la crise du #covid19.
@josherbert25 #Covid19FoodFuture https://t.co/47nPiDoRDo","Benin","josherbert25"
"199",2020-06-11 11:26:12,"Au #Benin, la sécurité alimentaire des populations devrait être une priorité. Alors que le confinement est levé, la cherté des denrées alimentaires constitue toujours un casse tête pour les populations.
#covid19foodfuture
Contribution @josherbert25 :
https://t.co/6IXPhbK5ZT","Benin","josherbert25"
"200",2020-06-11 11:19:57,"#Covid19 au #Benin : Dans son conseil des Ministres du mercredi, @gouvbenin a pris une série de mesures sociales pour soutenir populations et entreprises affectées financièrement par #coronavirus
Avec 74 milliards de FCFA.
https://t.co/yxptudBd63
@josherbert25 #covid19foodfuture","Benin","josherbert25"
"201",2020-06-10 17:43:50,"#Covid19 au #Benin - la campagne agricole 2020-2021 est fortement bouleversée par les effets de la crise du corona virus. Il est urgent de développer les capacités de résilience des producteurs et populations rurales. https://t.co/C31IjLAxYl @josherbert25
#covid19foodfuture https://t.co/JkWiguSpP0","Benin","josherbert25"
"202",2020-06-10 12:03:21,"La crise du #Covid19 - #Benin : quels impacts et risques pour la sécurité alimentaire de certains élèves ? cet article de @BanoutoBenin montre quelques disparités.
A lire ici : https://t.co/f1V6AMRtVn @josherbert25 #covid19foodfuture @gouvbenin 
#wasexo https://t.co/bTyBXJuGXE","Benin","josherbert25"
"203",2020-06-10 10:23:55,"En raison de la crise sanitaire liée au Covid-19, bon nombre de populations à #Madagascar se tournent davantage vers les aliments sains issus de l’agriculture naturelle. Afin de renforcer leur système immunitaire. 
👉https://t.co/nK6h2ZYDjh 

#Covid19FoodFuture @Maya_disraeli","Madagascar","mayadisraeli"
"204",2020-06-10 10:22:16,"🇲🇬“Depuis mars, nous ne générons plus aucun bénéfice et nous vendons à perte nos produits. Nous sommes obligés de saler et sécher environ la moitié de nos poissons” déplore Amedy, pêcheur traditionnel Baie d’Ambaro. 👉https://t.co/zV02wlHRE4 

#Covid19FoodFuture @Maya_disraeli","Global","mayadisraeli"
"205",2020-06-10 03:24:18,"#MADAGASCAR – Le secteur #pêche nourrit de nombreuses familles &amp; assure les revenus des plus de 1⃣0⃣0⃣ 0⃣0⃣0⃣ petits pêcheurs. Depuis le confinement liés au #Covid19, le quotidien de ces pêcheurs s’est dégradé 🐟🐟🐟

📌https://t.co/0WaprtFerI

#Covid19FoodFuture @MalalaOnisoa🇲🇬","Madagascar","MalalaOnisoa"
"206",2020-06-10 03:19:28,"#Afrique - #Covid19; L’urgence est actuellement de produire les aliments, de sensibiliser les populations et de permettre aux agriculteurs de survivre. @agridigitale1

👉https://t.co/PNtN4tJW7v

#Covid19FoodFuture #PetitsProducteurs @MalalaOnisoa🇲🇬
📷 Agridigitale | FIDA https://t.co/IbZ6xyogAb","Global","MalalaOnisoa"
"207",2020-06-09 18:49:00,"L’Afrique de l’ouest menacée de famine : @ecowas_cedeao. #Covid19 - le département de l’Agriculture fait des propositions de mesures pour assurer la sécurité alimentaire.
En savoir + https://t.co/BpQx7Nu18s
@wasexo #wasexo @gouvbenin @pnudbenin @josherbert25
#covid19foodfuture https://t.co/7t4lrgXU7q","Benin","josherbert25"
"208",2020-06-09 17:54:01,"#Africa - #Uganda, #Covid19 highlights the importance of #Farmer’s association. @IITA_CGIAR | @BrigitteUwimana. Read more here 👇👇

📌https://t.co/MVFh5hQeJG

#Covid19FoodFuture @MalalaOnisoa🇲🇬","Global","MalalaOnisoa"
"209",2020-06-09 17:51:10,"#MADAGASCAR – Huits zones d’émergence agricole sont identifiées au niveau national pour developper l’huile essentielle d’après Economic Development Board of Madagascar #EDBM

👉https://t.co/1bz8npD3Hz

#Covid19FoodFuture @MalalaOnisoa🇲🇬
📷Agir avec Madagascar https://t.co/4vUhU5zY1a","Madagascar","MalalaOnisoa"
"210",2020-06-09 15:18:58,"Au #Benin, les mesures visant à contenir la propagation du #Covid19 ont eu un impact négatif sur la distribution des aliments.
https://t.co/PAr05yTGu6
@fesbenin @josherbert25 #covid19foodfuture #wasexo https://t.co/b2FXIAy5J2","Benin","josherbert25"
"211",2020-06-09 15:04:35,"🇲🇬Le ministère de l'industrie et du commerce a mis en place un système de traitement en temps réel des doléances et requêtes au niveau des 22 régions afin de stabiliser le prix des PPN face à la crise sanitaire. 
👉https://t.co/iMx5bUmv6l 

#Covid19FoodFuture @Maya_disraeli","Global","mayadisraeli"
"212",2020-06-09 15:02:55,"La crise sanitaire du #Covid19 n'impacte pas la filière tabac à #Madagascar.Les plantations de tabac à Soavinandriana et Mampikony continuent leurs activités sans problèmes face au confinement.Cette filière fait vivre plus de 200000 personnes.

#Covid19FoodFuture @Maya_disraeli https://t.co/R5u53EFBtg","Madagascar","mayadisraeli"
"213",2020-06-09 11:19:59,"🇨🇩RDC – Alors que les importations des denrées alimentaires manufacturées semblent être hypothéquées à cause du #Covid_19, la promotion des unités de transformation locale s’avère nécessaire dans le maintien des systèmes alimentaires.  @EMvuenga #Covid19FoodFuture #Foodsystems https://t.co/Uw9A0EgOzZ","DRC","EMvuenga"
"214",2020-06-09 11:12:47,"🇨🇩RDC- En cette période de récolte, le gouvernement provincial du #Haut_Katanga attend 210.000 sacs de maïs 🌽produits par les producteurs locaux en vue d’alimenter les grandes agglomérations. https://t.co/eXyUaKj3Di  @EMvuenga #Covid19FoodFuture #Smallholders.","DRC","EMvuenga"
"215",2020-06-09 11:09:28,"RDC- Le plan national de relance agricole devrait mettre les petits producteurs au centre des maillons des chaînes de valeur agricole dans l’optique de booster la compétitivité locale. @EMvuenga #Covid19FoodFuture #Smallholders. https://t.co/69esElGa2N","DRC","EMvuenga"
"216",2020-06-09 11:05:07,"RDC: Pour pallier à  l’insécurité alimentaire générée en partie par le #Covid_19,  le ministre national de l’agriculture pense disponibiliser 33 000 hectares via les sociétés qui dépendent de son ministère. https://t.co/cUdCiDeUx1 @EMvuenga #Covid19FoodFuture","DRC","EMvuenga"
"217",2020-06-09 11:04:24,"WORLD- Face à la crise alimentaire due au #Covid19 dans les pays du Sud, il est nécessaire d’aider ces derniers à y faire face à court terme, mais aussi à refonder à moyen terme les politiques des systèmes alimentaires. https://t.co/5XK42q17mz  @EMvuenga #Covid19FoodFuture","Global","EMvuenga"
"218",2020-06-09 10:56:10,"RDC : Le plan national de relance agricole nécessite 4,4 milliards $ pour booster les systèmes alimentaires en cette période de crise de  #Covid_19, note le ministre national de l’agriculture. 
👉 https://t.co/TL51gmvRuc @EMvuenga #Covid19FoodFuture #Foodsystems","DRC","EMvuenga"
"219",2020-06-08 22:52:58,"Selon les rapports nationaux et les données recueillies auprès des pays membres régionaux, la volatilité des prix des denrées alimentaires de base s’est aggravée en raison de la pandémie de #Covid19.
#Covid19FoodFuture @yadeyacine https://t.co/1uYpD7mj9X","Global","YadeYacine"
"220",2020-06-08 18:17:12,"#Covid19 au #Benin : comment batir une riposte sur la sécurité alimentaire ?
La sécurité alimentaire et nutritionnelle doit être au cœur des priorités.
Pour en savoir plus :
https://t.co/Nr63wWRuXo
@lanationbenin @josherbert25 #covid19foodfuture https://t.co/wWcid3sa7k","Benin","josherbert25"
"221",2020-06-08 16:55:59,"Le gouvernement Malien accorde un appui exceptionnel de plus de 35 milliards de CFA pour subventionner l’engrais, faire face à la baisse des prix sur le marché international et les difficultés dues à la pandémie #Covid19
#Covid19FoodFuture @yadeyacine https://t.co/a8KO9rQmch","Global","YadeYacine"
"222",2020-06-08 15:49:14,"Évolution de l'indice de prix FAO:

Produits laitiers: ↘️7,3%

Sucre:↗️7,4%

Céréale :↘️1%

Huiles végétales :↘️2,8%

Viande:↘️0,8%

👉https://t.co/JpPVROL9ZJ

#Covid19FoodFuture #FAO @Maya_disraeli https://t.co/UU74L8QaEa","Global","mayadisraeli"
"223",2020-06-08 15:46:20,"Les prix mondiaux des principaux produits alimentaires ont chuté pour le quatrième mois consécutif en mai alors que l'offre apparaissait relativement haute et que la demande s'est affaiblie suite aux restrictions.👉https://t.co/JpPVROL9ZJ  
#Covid19FoodFuture #FAO @Maya_disraeli https://t.co/fshEVpS10K","Global","mayadisraeli"
"224",2020-06-08 12:32:32,"How #Covid19 has accelerated adoption of #ICTs 📱💻 in #AR4D🌾🌽? Boosting capacities of the National Agricultural Research Systems to communicate virtually is no longer a luxury. @ASARECA | @BenIlakut

👉https://t.co/Gz0sHyocgs

#Covid19FoodFuture @MalalaOnisoa🇲🇬
📷@YPARD https://t.co/WglBCgYdJb","Global","MalalaOnisoa"
"225",2020-06-08 12:22:11,"#MADAGASCAR – A travers le programme #Proacting, @FAOMadagascar avec l’appui @UE_Madagascar sensibilise les #Malagasy à diversifier les recettes&amp;menus &amp; à manger sainement pour renforcer le système immunitaire.

📍https://t.co/58uwFpgpX4
#Covid19FoodFuture @MalalaOnisoa🇲🇬
📷FAO https://t.co/SG75ShyXZx","Madagascar","MalalaOnisoa"
"226",2020-06-08 11:04:46,"#Initiatives pour lutter contre le #covid19 au #Bénin. Plusieurs domaines sont visés dont la #protection de la population, la sécurité alimentaire, l’économie solidaire.
Pour en savoir plus : https://t.co/uzQ6B9s1pp 
@gouvbenin #wasexo @josherbert25 #covid19foodfuture","Benin","josherbert25"
"227",2020-06-08 08:31:56,"La filière avicole est fortement touchée par la crise sanitaire à Madagascar, tous les acteurs subissent des pertes. Lire cet article pour plus d'informations 👉 https://t.co/G2UTmQmaSG 

#Covid19FoodFuture @MayaDisraeli","Madagascar","mayadisraeli"
"228",2020-06-08 08:31:18,"Quels sont les problèmes liés à l'agriculture à #Madagascar? Le covid19 a mis en exergue la faiblesse du système productif et la nécessité de passer à ll'autoconsommation. Lire cet article pour plus d'informations 
👉https://t.co/W7E6NXs1Ax 

#Covid19FoodFuture @Maya_disraeli","Madagascar","mayadisraeli"
"229",2020-06-07 22:21:41,"RDC: Dans Le  #Lualaba, le gouverneur a lancé la récolte du maïs dans différents bassins pilotes de production . En cette période de crise liée au COVID-19, ceci contribuera au rabais des prix des produits issus du maïs dans cette partie du pays. @EMvuenga #Covid19FoodFuture
👇👇 https://t.co/2wcHJ81Z3T","DRC","EMvuenga"
"230",2020-06-07 22:09:54,"🇨🇩RDC : Les provinces à vocation agricole (#Kongo_Central, #Equateur, #Kwilu et  #Kwango) touchées par la COVID-19, devront en urgence opérationnaliser des plans de riposte pour éviter la désorganisation des systèmes alimentaires. @EMvuenga #Covid19FoodFuture https://t.co/5d2CtkNnmH","DRC","EMvuenga"
"231",2020-06-07 22:02:00,"En désorganisant la production de denrées de base, la #Covid19 a accru les risques de famine. Déjà en proie aux conflits armés, déplacements de population et au changement climatique,#Afrique doit investir dans son agriculture. https://t.co/LRRH6ewG4b @EMvuenga #Covid19FoodFuture","Global","EMvuenga"
"232",2020-06-07 20:17:06,"#Africa - @FAO brings young #agriculture entrepreneurs together to forge Africa’s digital future. Putting #AfricanYouth at the forefront of digital agriculture to tackle #Covid19 and beyond.

👉https://t.co/ZXG1BZzOom

#Covid19FoodFuture @FAOAfrica @MalalaOnisoa🇲🇬","Global","MalalaOnisoa"
"233",2020-06-07 20:12:50,"#SouthernAfrica – 40 million people in Southern #Africa are at risk of increased hunger _ poverty due to the double treat of the #Covid19 and consecutive climatic shock. @Oxfam | Nellie Nuangwa | Daud Kayisi

📍https://t.co/oXieVM2kvY

#Covid19FoodFuture @MalalaOnisoa🇲🇬
📷@Oxfam https://t.co/r0nki5cloO","Global","MalalaOnisoa"
"234",2020-06-06 14:55:12,"Au #Benin, les mesures visant à contenir la propagation du #Covid19 ont eu un impact négatif sur la distribution des aliments.
https://t.co/PAr05yTGu6
@fesbenin @josherbert25
@FESnewsbrief @gouvbenin #covid19foodfuture #wasexo https://t.co/ln9Y7DcMbj","Benin","josherbert25"
"235",2020-06-06 06:58:05,"Un exercice de réflexion stratégique consistant à répondre à l'une des 13 questions d'intérêt pour évaluer l'impact de la crise sur la sécurité alimentaire et nutritionnelle au #Benin.
Plus d'info @acedbenin https://t.co/aOXN3W18IH
@josherbert25 #covid19foodfuture https://t.co/upIoByqhiX","Benin","josherbert25"
"236",2020-06-06 03:21:45,"#Covid19 – An urgent task : We must innovate to sustainably intensify the global South’s #AgriculturalSystem. #COSAI | Ruben G. Echeverria | @WLE_CGIAR. Read more here 👇

📌https://t.co/50QqqdIMDX

#Covid19FoodFuture @MalalaOnisoa 🇲🇬","Global","MalalaOnisoa"
"237",2020-06-06 03:17:52,"#MADAGASCAR – Due au crise sanitaire mondial du #Covid19 &amp; la limite des exportations des différents pays, une hausse du prix du #riz importé au niveau du marché local a été constatée 🍚

🔴https://t.co/sJv88kUTRT

#Covid19FoodFuture @MalalaOnisoa 🇲🇬
📷 MidiMadagascar https://t.co/JmNt4bYti4","Madagascar","MalalaOnisoa"
"238",2020-06-06 03:03:39,"#MADAGASCAR – Les grands marchés hebdomadaires de la ville d’#Antananarivo reprennent suite au déconfinement partiel prononcé par l’Etat #Malagasy, un soulagement de plus pour les producteurs locaux.

📍https://t.co/L1N0FfEOxp

#Covid19FoodFuture @MalalaOnisoa 
📷 Alamy https://t.co/umWi2tzOcu","Madagascar","MalalaOnisoa"
"239",2020-06-05 22:38:30,"AFRICA- La pandémie de #Covid19 n’affectera que légèrement les pays producteurs de café selon Edward George, fondateur de la firme Kleos Advisory, active sur les marchés des matières premières agricoles en Afrique. https://t.co/yGUzzzpmg3 @EMvuenga #Covid19FoodFuture","Global","EMvuenga"
"240",2020-06-05 22:37:03,"AFRICA: Selon @WFP, + de 40 millions de personnes en Afrique de l’Ouest seront confrontées à des pénuries alimentaires dans les mois à venir. En riposte,@AfDB_Group  présente sa réponse pour soutenir les gouvernements africains.https://t.co/ZiHEFkNKSp @EMvuenga #Covid19FoodFuture","Global","EMvuenga"
"241",2020-06-05 22:32:33,"RDC : Alors que la #Covid_19 continue de s’étendre sur l’étendue du pays, quel en est son impact sur l’élevage porcin ? Un article d’@EMvuenga rédiger dans le cadre de l’initiative #Covid19FoodFuture.  
👉 https://t.co/x2cg8Fbkb3","DRC","EMvuenga"
"242",2020-06-05 20:34:58,"La FAREC ouvre la voie à une intervention  de la Banque pour renforcer la résilience, l’autosuffisance régionale des systèmes alimentaires africains et aider les agriculteurs à faire face aux perturbations de la chaîne de valeur  due à la #Covid19

#Covid19FoodFuture @yadeyacine https://t.co/jRvxwXzvte","Global","YadeYacine"
"243",2020-06-05 17:04:53,"Au #Benin, les mesures visant à contenir la propagation du #Covid19 ont eu un impact négatif sur la distribution des aliments.
https://t.co/PAr05yTGu6
@fesbenin @josherbert25 #covid19foodfuture","Benin","josherbert25"
"244",2020-06-05 15:56:33,"🇲🇬Le riz importé se raréfie au niveau des ravitailleurs de la capitale. De plus le prix du riz importé augmente par rapport au prix du riz local en cette période de récolte au niveau des zones productrices. 
👉https://t.co/6C7tIvubiV 
#Covid19FoodFuture @Maya_disraeli
📷News Mada https://t.co/LbGfW6oU2v","Global","mayadisraeli"
"245",2020-06-05 15:53:29,"🇲🇬 Malgré #covid19, les membres CCCO DIANA ont décidé de permettre aux thoniers d'entrer aux ports Antsiranana pour approvisionner l'usine de pêche et froid de l'océan indien. Cette usine fait vivre 1000 employés. 👉https://t.co/Zv8Iuf5SQX 

#Covid19FoodFuture @Maya_disraeli","Global","mayadisraeli"
"246",2020-06-05 10:05:54,"#MADAGASCAR- Dans  les communautés côtières, la pêche au #Thon 🐟🐟 est extrêmement importante pour la #SécuritéAlimentaire et constitue un pilier des économies locales en ce temps de #Covid19

📍https://t.co/kedmREeQEL

#Covid19FoodFuture @MalalaOnisoa 🇲🇬
📷Les Echos https://t.co/nqmoETUHi9","Madagascar","MalalaOnisoa"
"247",2020-06-05 09:57:29,"#MADAGASCAR – Malgré #Covid19, la #technologie évolue constamment. La #Mécanisation🚜 des travaux de récolte&amp;post-récolte constitue un énorme gain pour les exploitants agricoles. Les pertes sont réduites

👉https://t.co/icn6aCVeQ9

#Covid19FoodFuture @MalalaOnisoa🇲🇬
📷 Tresor Mg https://t.co/WOLrYJTIPy","Madagascar","MalalaOnisoa"
"248",2020-06-05 09:06:34,"#Covid19 au #Bénin : le secteur de la distribution touché par la pandémie - #Article de @josherbert25 #wasexo https://t.co/uOT4by79Ad
Après la production, la distribution occupe une part importante de l'économie.
#Sybile_Houeton @fesbenin
@gouvbenin @giz_gmbh
#covid19foodfuture","Benin","josherbert25"
"249",2020-06-05 09:04:03,"#MADAGASCAR – Filière #Lait - #Covid19 &amp; #SécuritéAlimentaire : La filière Lait est menacée. Les plupart des laiteries sont à l'arrêt, toutes sont touchées. @Cirad Madagascar

📌https://t.co/hq3eb4eGOY

#Covid19FoodFuture #ProduitLaitier @MalalaOnisoa 🇲🇬
📷 L'hebdo de Madagascar https://t.co/s1XldULDXX","Madagascar","MalalaOnisoa"
"250",2020-06-05 09:01:30,"#Covid19 au #Bénin : le secteur de la distribution touché par la pandémie - #Article de @josherbert25 #wasexo https://t.co/uOT4by79Ad
Après la production et la transformation, la distribution occupe une part importante de l'économie.
#Sybile_Houeton @fesbenin
@gouvbenin @giz_gmbh","Benin","josherbert25"
"251",2020-06-04 17:54:10,"La #Covid19 pourrait relever la capacité de résilience des agriculteurs du continent africains, notamment ouest africains. 
https://t.co/xhZUPEwh67 #Covid19FoodFuture @YadeYacine https://t.co/6icmAXVkFt","Global","YadeYacine"
"252",2020-06-04 17:15:23,"🇲🇬Création de 10 nouvelles PMI pour cette année dans le domaine de la transformation agro-alimentaire: fruit, café,miel,vanille.Afin d'améliorer la valeur ajoutée des produits agricoles et éviter les pertes post-récoltes https://t.co/N2bfw1YtPu
#Covid19FoodFuture @Maya_disraeli https://t.co/iGdn0VoI3K","Global","mayadisraeli"
"253",2020-06-04 17:10:27,"Madagascar - ""Le prix du litre de lait a baissé de 500Ar (0,125€)...La vente de lait et ses dérivés ont chuté de l'ordre 70% de en raison de cette crise sanitaire."" déclare le directeur de Malagasy Dairy Board.  
👉https://t.co/2QE5WhPP7w 

#Covid19FoodFuture @mayadisraeli","Madagascar","mayadisraeli"
"254",2020-06-04 16:25:29,"Au #Benin, les mesures visant à contenir la propagation du #Covid19 ont eu un impact négatif sur la distribution des aliments.
https://t.co/PAr05yTGu6
@fesbenin @josherbert25
@FESnewsbrief @gouvbenin #covid19foodfuture #wasexo","Benin","josherbert25"
"255",2020-06-04 14:15:32,"#RDC – Grand #Katanga : La période de récolte de maïs qui se pointe à l’horizon pourrait contribuer à la baisse du prix de la farine à la grande satisfaction des ménages vulnérables. @EMvuenga  #Covid19FoodFuture https://t.co/xrNo6K7NtT","DRC","EMvuenga"
"256",2020-06-04 14:05:44,"#AFRICA – #Covid_19 et Sécurité alimentaire : Pourquoi l’agriculture africaine se montre résiliente face à la crise.  Une analyse de #Patrick_Dugué, Expert de la diversité des agricultures africaines au @Cirad. 🔗https://t.co/hmuQIWhIs8 @EMvuenga  #Covid19FoodFuture","Global","EMvuenga"
"257",2020-06-04 14:01:08,"RDC – Agropreneuriat : En cette période d’isolement de la ville de Kinshasa, l’agripreneur #Stino d’#Alpha_Omega_Sarl met à la disposition du marché kinois 7.000 ananas frais. 🔗https://t.co/8vhBXQJHO9  @EMvuenga  #Covid19FoodFuture","DRC","EMvuenga"
"258",2020-06-04 13:16:55,"Le chef de l’état, revenant sur le programme agricole et la résilience de l’économie rurale, a pris des mesures visant à accentuer la riposte et à atténuer  les impacts négatifs de la crise sanitaire de #Covid19 sur le secteur agricole.
#Covid19FoodFuture @yadeyacine https://t.co/wdI5WFzIQw","Global","YadeYacine"
"259",2020-06-04 12:23:28,"#Covid19 au #Benin : comment batir une riposte sur la sécurité alimentaire ?
La sécurité alimentaire et nutritionnelle doit être au cœur des priorités.
Pour en savoir plus :
https://t.co/Nr63wWzTyO
@lanationbenin @josherbert25 #covid19foodfuture #wasexo","Benin","josherbert25"
"260",2020-06-04 10:57:53,"🇲🇬-Filière lait fortement touchée par la crise sanitaire. Malagasy Dairy Board réclame à l'Etat la mise en place d'un système protectionnisme douanier afin de soutenir les industries nationale de transformation laitière 👉https://t.co/2QE5WhPP7w 
#Covid19FoodFuture @Maya_disraeli","Global","mayadisraeli"
"261",2020-06-04 10:56:13,"La FAO, GAIN et l'Alliance John Hopkin ont lancé un outil en ligne en vue d'aider les décideurs politiques à mieux comprendre leurs systèmes alimentaires et ainsi décider lesquels exploiter. 👉https://t.co/DyPT8PENN0

#Covid19FoodFuture #FAO #GAIN @Maya_disraeli

📷FAO https://t.co/qu70nAIUHR","Global","mayadisraeli"
"262",2020-06-04 10:52:47,"#Madagascar - Le programme PROSPERER appuie les producteurs de maïs l'Itasy en les initiant aux techniques de mécanisation du traitement post récoltes afin de réduire les pertes. 👉 https://t.co/10Ks8lhGYo 
#Covid19FoodFuture #Prosperer @Maya_disraeli
📷News Mada https://t.co/Oy7GBqkzWT","Madagascar","mayadisraeli"
"263",2020-06-04 07:39:32,"#MADAGASCAR – Le projet #MIARY ou Entrepreneurship Programme Support est mise en place par #PIC_Madagascar. Il subventionne des #start-ups &amp; #microentreprises liées à l’#Agribusiness &amp; Tourisme

📍https://t.co/WE4bGxLeAy

#Covid19FoodFuture @MalalaOnisoa 🇲🇬
📷 Edbm https://t.co/wTBL6cab1G","Madagascar","MalalaOnisoa"
"264",2020-06-04 04:08:37,"#MADAGASCAR – Bongolava. Malgré #Covid19, les prix du #PPN sont stables et les opérateurs économiques respectent aussi les consignes.

👉https://t.co/oWVuQtVOt9

#Covid19FoodFuture @MalalaOnisoa 🇲🇬
📷 https://t.co/L3Y0SpDPK1 https://t.co/s5Z98vB7VL","Madagascar","MalalaOnisoa"
